user,total_volume,Points
0xaf130778a68d565e22bb7c4da83c3fad956e6249,969.566,4.92983002871437
0xd11fc9097ada486ba004e65074d5a31ff1f034ae,967.88055,4.92126023354633
0x765ba92a65f310b5d18a0d5da3ac922cd388a1f3,966.7865608,4.91569776455582
0xf1e8f43cde462d24823663e9aaf417d51c24c5ec,963.89977,4.90101966324817
0x30fd6020fd308def89e32be7d7f28bb5803c2108,962.83075,4.89558415200159
0xa51154bda978962086c2b683fb17952d2e104134,962.1956149,4.89235476061589
0x60877da0a97d28370772c47d88223c72575345d9,960.9715493,4.88613090855012
0x302254399faa2829fff73cd7487aaa316e1d81a5,959.1621749,4.87693101060578
0xc2fa554c96051717aa32930833bac68747112e68,957.4970705,4.86846466414554
0xf0e94b5cc8de1fa42560542ed371921440ece869,953.36,4.84742942324208
0xaebf6e9408587216d344896b62ec27e1d7ee72d7,951.9631,4.840326781888
0x99eea84aae05f2c6882f2529df3328a0864ba87f,946.34944,4.81178371247447
0xaa27e653ed2f97115d74258a863281bf1e5a3730,946.3338441,4.81170441396757
0xb85b5e53e2de67cfc6b80c43b4a0fa845eb5de8b,942.32064,4.79129898093512
0xa9ed510a968b68ac92509b7e8f42bab7e26f42d6,938.1353814,4.77001872407358
0x3821f35028fc76f2707bf55bc8ca11ff30e769b3,935.9324,4.75881750222956
0x79d490438b28650a54087f5f2b639df25ee63b69,935.2007,4.7550971194686
0x8aed145c9206808766ad816112f9ae6d9ba31849,933.009054,4.74395353330416
0x9d6ec56cb5080d7fcbad952ec2291f923bc7b379,930.4780327,4.73108436832926
0x68d9c808ea489cc9896919d9eb1885da9e75955b,930.017,4.72874021347165
0xd0b0d734f63708d6a2dd61bbfc32d6c1e5d3818f,929.694,4.72709789608503
0xaac49cb0fe30940f91755460ea06f508ad5dc237,927.13764,4.71409989461612
0x2408e836ebfcf135731df4cf357c10a7b65193bf,924.24808,4.69940771310627
0x021d5abea6efbcd5dba2c8ae9237471448ea0856,915.8520396,4.65671742478529
0x2296c95472afe83e3e5f3c4f8576bdad7cc4f811,914.528905,4.64998984906264
0x4a8f96f81ff48a22271c0f33ba9e989e3d4b95df,909.7303163,4.62559106995043
0x64fcd685d50d9b709387637c272300c176da4f46,908.98047,4.62177842098516
0x4c679d206d5c5927e5869b8e5e1502087e185d21,907.16125,4.61252846235951
0xc967670cffcb97d0a20dcbc27316685e8d026ec1,906.729345,4.61033240944661
0x1ae6fcdba75d18c6a26927dbde6f584adeaea9ea,903.9716,4.5963104510523
0xb1876a605aecc1fd88707817bda5235ee23e62bf,903.3974159,4.59339096953357
0x95b2d116981f1d13086c32ba5f223d6fc5753827,899.8122,4.57516167415476
0x4b67c7f8893bd8fbc819fa57b9dd9dde0b03ccba,899.2326,4.57221465509196
0xf33fe0c6faf02f7aa47dfaa74126b6ffa59119ee,890.6079,4.52836173012486
0x7908f86ce084ecce133d2666630009bb279c2b44,888.885378,4.51960343963126
0x3381862c01d08d184ac615365835fbdb6e1b2383,885.416325,4.50196478310803
0x199550f63d9310fb9a1c3bbef4885be47c57f671,881.74152,4.48327996532495
0x53bb04bcc3a1a264d9279c99da64c72f8b0240b6,881.03304,4.47967764637117
0x362e3be555203e686c39259760377f4bf42c6f45,880.5896,4.47742294289772
0xefc5cc5fd323efcaf41370caaf090156bb49b69d,880.3190484,4.47604730327959
0xdcf4e1a8786b8f44c5967d44e5ec2eba36c3311a,878.0062755,4.46428783843447
0xd30a95eec0981a76ad587c93f35622bb0fbbf771,877.57254,4.46208247820895
0xf1a67d67cc97e9755e2c8b13a6ee3e538bf830d9,876.19098,4.4550578342193
0xcb5dfca72c4cfc80945e3353e55c3ac8cad4ebe6,865.2066441,4.39920716601795
0x9e24f415df66b07e842bc925f6c0b204ed17853f,864.28552,4.39452364241218
0xbad6a1891f45ba83b1800938a0971c4b0f6b32f2,858.7881606,4.36657191200007
0x9b602330199aa0002e970304f51b537ec2375fb1,857.89003,4.36200530054547
0x40bb9ad1cea8f0a41ee2617b12ef9d11bf70cbd9,857.8849501,4.36197947141825
0x9ac27337bda3e211f6c7faebca314818c44d5dad,853.39493,4.33914963217212
0xe9ca86b78686a5af0ac39cc3be976c95395b5b06,851.241,4.32819781579887
0x2d6f6d92e82ea2d8e59714d7b73823b4926eb209,849.814,4.32094212876882
0x4620c040305db8d2cea7bf1268c70d6d9849b475,848.7528233,4.31554649736113
0x76a645ee9459d581295a4f0aa109137f7c370899,845.63999,4.29971906624584
0x3f77e3312957796117c957063910e6aef26b4a48,844.64869,4.29467872808685
0x7066198169e53bc03047fa4e2557e81af81a770d,842.9822358,4.28620551846869
0x5094725e368ffee3e88f9ddc44545ec12bc4c020,841.75713,4.2799763774291
0x22df8f85ad9850151582f89e37237bf0517f87dd,840.3279653,4.27270968382182
0x28c801321c17bc0a131a4dccc1c6af997e7dbc3f,836.7949831,4.25474597455347
0x1ea50c4a9d16a6d528c5cc8c946ad85998f24ef4,833.814,4.23958894553072
0x8113bbe6f1553182856056c024af6c50433beb07,828.95,4.21485757782634
0xdfc514b2f036ab33e75eaf7f5cdf082eb15fc280,827.6603552,4.20830028346844
0x3288ad9b8e7d32f698ac35de51ccc18373e33a85,825.5710676,4.19767714615844
0x43b4ec9d495a0e9c8677eab6df8fe46ee8b49588,823.0992,4.18510875254575
0xa08a81c9be1fc4561d5cfe645e59568f8e670473,821.2864,4.17589143688487
0xa8b9f909358ccbb90e26f791eaaea1e3dcba05cf,820.70142,4.17291706281421
0x369ec4af99c839fcf05afda0c49cfcafd3d0d96a,820.366,4.1712115950191
0x881886ac09720414892062ad60b547cbe92a693a,819.640806,4.16752429249628
0xddb9aa3ddfe460122a02627ae05c9300a8327977,817.32,4.15572398276015
0xe174cfc5f2fd7b83d8e9d2f038f4d70b20044af5,815.3832463,4.14587641534495
0xf9ab14db9143c92123384bdaf2ebf5f1ffe3c3bb,815.0001818,4.14392869556617
0xfc961534a0a55b925db2c5ee546c8a019c0d78d5,813.89,4.13828389410348
0x1af20d087d8241158d59ea73d30ef602e17d6d4e,810.767545,4.122407540743
0x7c15e5b2063214d29e03b4015f28c1674f6ebe05,810.1644914,4.11934127011655
0x32b895c1f7e598d66162f5216eadad88bb2749aa,809.962541,4.11831443837304
0x01f18efe254f0cb91b136125cfb28afb2fd33747,809.6362724,4.116655501548
0x8a8461c3f7f9ffbf0a4f2674e3c8e72c4b7a1441,808.5534,4.1111495567492
0x0c542670f1af3518fd03c5f1b916cd21a2c92961,802.0779,4.07822439812056
0x709d191355591bd00fbf50e1aa36a6005e55a5ed,799.1852,4.06351625104851
0x64f8e38e19c1b6992969dcd5769c149951018af1,798.77733,4.06144240587055
0xa334afbbfb0fcdde9339c487979596df22a2be05,793.9104733,4.03669651306376
0x040edb10cf26e54809d6074ae25266c8c80eeb18,783.1034484,3.98174739575448
0x69cd1c2e13113c09a22ff98cbd2db3f682f716b4,781.1936346,3.97203680625311
0xf4715408fa4296c64188cf532970d1ffecdf22ba,780.7217302,3.96963737343285
0x0acb80bb74aa2d3e4787e4226bcd833e72ef9769,780.1166805,3.96656095348834
0xcd812016b15e1937e281b7b7b1f1654e54cc0818,779.4965,3.96340759987226
0x5843ec7344670a4d13c25fb302ecfc6e488b15c5,778.528,3.95848318999938
0xdd04bc56e8fa7376b1f848ea3f357645f5fc50ca,778.225,3.95694256409181
0xb25024c421d4f8bebe468d3dc353e07868c99901,771.92,3.92488432532204
0x09f52e6ae1649551a7aad0e089e04ac0d622d486,769.0248915,3.91016393205363
0xaeda4088a73daa95642cda172caa5de181719146,762.6629309,3.87781607290079
0x39aa5c9387c4c39b6dea62dc065c05b6d77b8a86,757.47992,3.85146267068375
0x8c5dd93efe4dd6ccde3ff972c153010b69ef804b,754.7698904,3.8376833247694
0xf5f2eb096c72920bdfedb67aba15e9c47ad43cda,750.46,3.81576936830395
0x44f2cdf495e9f93bcc91dc421d1bb00ad95b617b,744.3309,3.78460550609241
0x4b4b7a4008718415c54e41398448421643b2aa61,743.7248405,3.78152395174511
0x75bbaeb2d8e85fb178d8f26f332287b6c4166507,738.7242,3.75609782531359
0x7d6fc0ee4aa797e091fb1f67bbb016b0dc5820fe,734.7827416,3.73605718859856
0x7416dcb16fbcfe74808de228d265211f8225084e,734.3020391,3.73361302118821
0x1e42040247bc88a056d1929881529129b8b09707,731.4026712,3.7188709706855
0x9d288a38bb9a1d6b5fb6f9da59d9234a6612594b,725.84178,3.69059620813796
0x42f50744fabf5e2873bba98234e78b11480fdee8,725.5220767,3.68897065306629
0x802d0e7eb5b261ff38f0c24dda93d472f44b3e18,719.1527,3.65658508620456
0x3879bc7564e762c730111a41180b4273f3473ab7,716.63438,3.6437805019288
0xdc7caa98995cceea096aa9149d5f4eb08c57c5ae,714.392608,3.63238204641043
0x50cbd83114d58797a4989f6cfd618e7e680c3d58,711.87518,3.61958199757463
0xca81b92118bde68c1b268d93e5646b6043538371,710.22624,3.61119784020159
0xf5fdd617d3c7a43710fe11299ab736168c3db832,709.79718,3.60901625290158
0x66e655f74887e50d2ffca66bdb48e1815d41e7ef,706.5421331,3.59246572622006
0xfeb129c4ab6752eb2225ff44389367a1f1c0a961,701.8125,3.56841755695549
0x3b29b29f62dc065c9d041e7740e7897d729d991f,699.63,3.55732047430441
0xd1943dc05ab701e113a43f390376963156efe6d6,698.674,3.55245962160594
0x3301e8f5f1c427b738ce0368497daac2cab4ab7c,696.506,3.54143626527717
0x56106b6ce66639f8991834db591c450c383a36b7,696.0137828,3.53893355052314
0x8d56b5b98c51c0e9d7aee3db399092156f7205f0,693.56241,3.52646936423669
0x4f834a78b691d6211109e8d89fcba733827673df,693.25238,3.52489299377423
0x47acaee373848a266a220125203460e3921677ed,692.905166,3.52312755851393
0xc6d81157c3e84c185da724e03258e3d45a72eea0,692.09791,3.51902300568342
0x42f36d45381e3f5d9443e872b6192aaf0db55b53,688.9585,3.50306044337158
0xd0dd260405000af469f99c7b6f7886bbea6b7a25,685.0044032,3.4829555457771
0xa2256edac284e0a4dd4310d631a41899cc8bc17a,683.561917,3.47562111801792
0xc5a0621008176a8f0a5b367c4e7f865dce82b7c3,683.145,3.47350127269941
0xcd79272e57a870c0b1f69a8c840244364c4a0260,679.5464935,3.45520440028204
0x91ebd60b4457a393f70779ba20ebba0550e473de,677.549035,3.44504817482197
0xdb051b55d92d865ac76d04a78ada6f4bc7c90421,675.0315,3.43224758193677
0x023ab8e20a4682d315daef4c91db96bd77934d66,673.9806,3.42690420317021
0xde6785b0574e5867366d9e1732f968eac8b333bc,672.8566,3.42118914204773
0x64fd481fbf86317a833e80bdeaa69a0463636764,672.1494,3.41759333134861
0x034242eca478cbfb2a5dfb92c2ea0e4f251a2dad,669.7609946,3.40544930746404
0xa54a24f7aa6538ec46c8cc5ee9aed158c0624ec1,668.80392,3.4005829908824
0xce4d4f6ab7b74e14eacc26263ac37daf9c1bdd43,666.0107,3.38638065722713
0xbccaf3ca6d63b76e8e5e24ba05e688e2094d16fd,665.65169,3.38455524433248
0xbf35a3d4a5028e587163e5296bd014f1a325daee,663.95999,3.37595367057724
0xa6585b22c2c7c92e80c33bb6620e2869bad08cf5,663.709955,3.37468234912905
0x789bbffecb94bbd0db3996654564205d908ac8ef,661.8141693,3.36504308653954
0xd0cdc7978566a2ed4d351df4da7f0ba72161298b,661.358033,3.36272382778982
0x3d5d277f37c51d241bcfcbf43f576d10a85ca82a,659.702044,3.35430382925499
0xbdec7287c08c0c153f9843c4796d59e3bf7178e4,655.96386,3.33529675625938
0xd6ab3a6337fe025e9708cfbe148d26d5a5acbb65,653.923947,3.32492466775446
0x8fa7c8b1a45d2653e4e714b08d5a1fa77a30d162,651.2732586,3.31144704655994
0x580b92695c3e0f84b9f15f8337f0c3a8fc067762,644.86944,3.27888635731061
0xe8e69ac27d32a25bb4bcc72df22e570acebf8693,644.528,3.27715028038031
0xd280fd2341db7c62a84728277fb10ae5fa1de657,644.40005,3.2764997091431
0x44177e79c0699360a1ba07a2eeeb968a8c7f5df0,642.33708,3.26601038561656
0xd9cbe3151bc0e8f01325458cbd40b9fe0f1d71dd,641.053657,3.25948472646087
0x8df410f5848c40ddae57e1ce8651a27cb13c35df,640.576589,3.25705903893456
0xf712ab8c4505eb4b36a2ff9fa746470be81e6538,639.86934,3.25346297909131
0x023cd4062b82db1eecc91fe077ec944d4b89384a,638.7735,3.24789109957133
0x74934eea17ed27aa4875d7882d4d3324d34fba41,638.4247832,3.24611802321329
0x7cdcc5ce74478fe0895b62158ce9b4cd44dff0ff,637.1790404,3.23978395182105
0xc1b615f77f350e598faede0a1a43549800f81881,637.029,3.2390210603114
0x83f463edd713e1e1290f1248ab6f88e25a2afb5b,634.8754562,3.22807120760061
0xf99d2f1b3304c4acd7e0c5cd177dc928cc84bb55,629.974134,3.20315007241026
0x6c15313ed774cd815ec15d25582f893f18328666,622.35777,3.16442410640401
0x50693e63a0abb825b1ba99564954d45b6e45a632,620.4434,3.15469035056679
0x2bca2a88d8bc49e6b4bfa189bb129493f2ee6784,619.92,3.15202908456011
0x9ded118b08fa9cab2413e366e1589167c066beae,619.29745,3.14886368304606
0x7d1b10577da49d490685f8105bee3fa7a82ced53,619.0290174,3.14749881764013
0x0d4eef056ff9605f22ad91704ca7e3b53df2eeb9,611.2590605,3.10799189717526
0x537723b21cf71b3f16256b50161f7ecedf6b746d,610.0965269,3.10208090911394
0x43ea496112b056582dc7bad1d1698d7066fc280c,607.9941,3.09139096406141
0x9f7472487070511c2415d315eb36130d4e235f48,607.539,3.08907697445568
0x68ac2b542bf5577f42a4e94901657abd04a65e42,606.1151989,3.08183755246925
0x753e463a4a48a9e3e49c0104aa83c4db54ee1693,602.2090523,3.06197646121271
0x1bdadc5a2c899ce2cc11ca928009318554a3f899,601.7867462,3.05982921461672
0x92ffa33404e7e341622b3d03c2876e02c35c311d,601.660324,3.05918641159159
0xb986d4857212a2d2a03a459a9b2d3f6617791002,599.6119237,3.04877116878216
0x09844b147f2bd23b2518f2f84d274160db5b64ec,599.572,3.04856817377706
0xe241cc62a6b9be632b5472bdaabbf405a81b3078,599.06176,3.0459738207636
0x4040b8806a98a99b1f25a24f3882750e92d3b7b1,595.04873,3.02556927295547
0xa643dc880fc594336f28fece21be8858ce988c0f,593.6784,3.01860172873131
0x9ca112f13f5f6621251af6f7e841fb3c6cfcf509,590.1645187,3.00073513940157
0x2502795b6caca43af7c8dae94a8246f0af9f6659,589.9738444,2.9997656418224
0xb574403b1c2a594bae786a7b31c78a9222a48095,589.901091,2.99939572177981
0x3876c8e935546999f30302dd5ba73a3d069ceb60,587.681313,2.98810909638094
0x2a9135cb333daf6eb2fe9a8f165a982381bb8e29,585.635039,2.97770466490111
0xb83e69fd524c4b3a1247d21863467da09ca1fa9c,585.26064,2.97580100549791
0xa67b9fa203e30e96734f3cd2300eb1d32945b523,585.2029084,2.97550746490832
0x1afe8a03214bf47300c2b3b7918ffda98fb359c8,585.1383834,2.97517938277405
0xeb6b0d9bf3cc8b3e9f648ef22cb38137c267649c,584.709746,2.97299994421499
0x4a3a1f503f664a7df698355a0fb4a505def35a22,582.6842396,2.96270110713317
0xd3d2cb2af07cd0528eafad1ee4be3fbb7861cbd7,582.0180952,2.9593140466684
0x45c3707c25ece1e4705a5d708685f0a77dc18cd1,579.145359,2.94470740701382
0x428111fdabdcdb727016fca77d376a5b1c0122b2,579.1317981,2.94463845561491
0xf3147df6b04323aecdf891463827b9ff2f4ff111,576.9589683,2.93359054181087
0xb6c81897dfc99ae8db0c0eb89aaa16c9c5bfe19a,575.3389097,2.92535323405198
0x3c3f486c6ba113e993dd6b66b63f49fbdb42298d,574.928,2.92326393329458
0x42600dc01ff057cc3de80c2082e8bf379766b3b2,574.8984,2.92311342990559
0xba913e3cfbea7fafb08f19d58cd6df5eda884099,574.3779501,2.92046716390053
0x3bf331d61f370198974e4b67d9e519b8d4e44b3e,573.4734648,2.91586824150384
0x2718a8b3e39f799970d07d72faf178d0f6abce3a,573.0816295,2.91387592594384
0xafdf4be23b0298b55b6637ab560cce803487b166,572.6409176,2.91163509369659
0x82b780b64f1616d6ae9d3da70a38fb0c50b8b24f,572.0164214,2.90845979658471
0x2122bc98866376d602968b58a2b84462f470e976,567.7905834,2.88697321076293
0xf55db5b96ca69c84fb93f7218cbb16d36d8fb2c8,565.284993,2.87423335107975
0x2673fa86e3b4de4d665ae7f43503d0ee0c302976,563.93,2.86734378896629
0xf6b52e84e9685582b29d28a437660e905b0e132d,562.9191782,2.86220419077151
0x1bc40b70301ae83411748a9d2df4e20757251c08,562.52316,2.86019060694713
0x56bf7f69610934012dba90c52d43f5dba6c5c600,561.578219,2.85538598455199
0x6cd72b1e6e300340a48943d6af34ef5ae07d3577,560.3396,2.84908813464766
0x137331ed7e7c9ffffb24f738c6d0fb52bedd97f9,556.64378,2.83029646454297
0x62abd07411eb52d1ed14caa8e1a8987da97b9ba0,555.66,2.8252943623801
0xe2cdd3ce5d03c4824fead55cca7bd5ddeebf1574,554.6086484,2.81994868741995
0x2e97778b97db81b62eb64103813e019f353537cd,553.3024455,2.81330720217808
0x3ecd587a9dcd5e07546c5687bff83a040eb66b8a,552.3893,2.80866424635405
0x02c0743bc7d11ea4446ec2dc0b9b57444f4b26d1,552.0976,2.80718107613214
0xdf0d65cece2eb2d50d2242fa86ee8fb4e7136fa4,551.3732,2.80349781076103
0x7f4851d1a7e692576d5d63a6d6a27cb4bf5f8051,548.04663,2.78658361958826
0x6c6987e55d5ea57b1e1ab6a576ec09a31c6e4626,547.0476841,2.78150440528528
0x2969933e7bef80a607fc4afe327b0752e10a66ea,543.70686,2.76451773808694
0x110b4c443155cf6d64b3f0ae0e20ef73bc1b5e7a,543.4925487,2.76342805643326
0xee0e9252fa434bf28b295124636172871407af5a,543.4629813,2.76327771880138
0x1518fcd87d333b632c28596f2dda8b8fa20c5f75,542.14514,2.75657705725402
0xb8f9e70fa4be4165392bf3ff15857a656a621ba6,539.1923436,2.7415633455919
0x16f3b0fd0567e3c224e3b946bbe9d6a70616ad29,537.94849,2.73523887997676
0x3e8b7d55da1b259b958bcc3fbcf74e4ec5a20a54,529.7551411,2.69357919157705
0x09894741cdb1e1704abdd5798e5c97cd98ed4d71,529.37642,2.69165355613678
0x106b87d93234b55689afc379b85d6333e12877fa,528.8972,2.68921692660732
0x20580139460ed4c3cc7af00beaea9cbcd6fc7f8e,527.5998,2.6826202003615
0xcd11c0289da92421d50df6e479db60bb823f80e7,525.74985,2.67321399277829
0x0382faafa6d3920af755fd66db933530cddf4b65,524.1426689,2.66504216162047
0x7a3dcdd9b0e3388a3795c3ba67cf54c69a9d8f3a,523.0180858,2.65932413568292
0x4b3f10cd8775bcc0c517a150b702097165c3e45d,521.512222,2.65166745982961
0xcc5885e661fe610cd9646c4298bd9d2bcb729f6a,520.1321285,2.64465027236766
0x151e3d45a26cc74279c4590bfd8fd67ecb872a8d,519.17992,2.63980869783132
0x275459ef530eeae36c2334ac63b33513f4cf91de,517.2261,2.62987435555168
0x7a6cbd7a4562021fbdc0ac328c6c572fd703087a,516.6702,2.62704784089155
0x22bffefb6da1f90c7f8200381efb47f894d46c4c,514.2018328,2.61449724532152
0x6327091c07bee2b0c1a6c8d7264588ef8ec8630f,514.1646,2.61430793239646
0xb2a0536b4af0fd5cf60025a4918285c554fc1220,513.4956,2.61090635242232
0xabcf552088bfc4866261398bccc501559021b332,513.1905,2.60935504890945
0x63435ad7678ef11eb1c9f8d92aeee96c2294817a,510.270465,2.59450791500841
0xacd06b86168acca1e3df83e45b5922cacdd1f0c7,504.9821975,2.56761932782469
0xa832aa5ef5eff1e258f4bec7bf94a130952b0a49,504.2032419,2.56365867047086
0x9a608d9f416518b5f11acf3dc5594c90d6998e2c,502.6213993,2.55561567479014
0x790f8e2f34959e69078cc6ab6cbab6b852bec3e1,501.14665,2.54811720291307
0x7c3d3c9ea0f11b162a4261a849033030b4cd3064,499.9346637,2.54195476894144
0xee1408b3ef325633933b44c0de0bd050c44a4d14,499.326541,2.53886272410117
0x72ae5219fdef3a87ae68ffc3df7508a18bfc44cb,499.1303338,2.53786509408278
0xffafe70477a6ea45295f104645d2ac81f8a524e8,498.394,2.53412115042304
0xa2de4957aab1c30f5adb05719aca4a264d6edf82,497.274,2.52842642759638
0xdbd300eba0f755bb06da769a4e1a84e4330068af,496.287179,2.52340886324411
0x452c2ea792b85218794c39d4b2eb66e1f51dd129,495.75732,2.52071475597428
0xc32b7438b3df7844c9ee799930a2224fe6e26426,494.7997,2.515845666266
0x36d9b6a89196042b5450b4687aa7c5c315c22aa9,494.11146,2.51234625908901
0x8b0c74ee1529aac61fcea67d102e6328774a70ba,493.207411,2.50774955509194
0x338e09cd364d64faf365ef367865ddedb551b719,491.3592809,2.49835260092486
0xd359264dd634edf74d5d00ed06ccc44ab20eeba9,491.0670807,2.49686688739906
0xc876b3452411f759a8da872e0dcb43588f2b31b2,490.0181218,2.49153337829901
0x593bd5f09c389d4492e2eb02a752b90deb7bac77,489.58616,2.4893370365823
0xd8a99e9a6667f0b0eeb05622f92912cd3739b839,489.1452,2.48709494285226
0x27756334f9dd3c3c0820e2f714a487158d2d4340,488.1981,2.48227934286196
0xbd2e708cf66a171ae1f7fc70c79d3ce8ddd3f5ed,487.8599402,2.48055994435114
0xf4004a44ee2e4b27f10f606c56727ac20446cae6,487.126856,2.47683252352292
0x33d288c6f473cfc32a837e6717d276891dd5c9fc,486.3703,2.4729857585918
0xaa8391d3b26ab9d1f840054bf61eaec8f4d0bb41,486.0843,2.47153157044142
0xc2d237d89494116b2e0817fb716179997046561a,485.107145,2.46656315358098
0x48690f85e7bdfc59c67405907a450cc568ad4da2,484.3443,2.46268441176427
0xd8c6da6fe8d84ea058bc4e9f6e7301ccf81b34e0,484.24,2.46215409070104
0x3198edb222d3e57a6c30e6acb04eefd5b6d9b870,483.8294506,2.46006662191564
0x9493fe47c427537788ab7479c59732e310f71739,481.2689418,2.44704752556631
0xd5d021403aaa4c59c5c1e23ca14e45e566765fe0,473.828322,2.40921514394166
0xa752f01c9a83d26ed7992a3d308988d8816e3153,469.814674,2.38880745386683
0x18904601cc4f679a150fabfd473d72976525c370,464.814016,2.36338123845527
0x5e29a0be24f398fc59ef804d93f96996f5a8aca3,463.2632933,2.35549647420748
0x09c68c01c1dacae40af5b0a4c968f0874245b9cd,462.378014,2.35099520613812
0x9c4b88fbe06b6b1e461d9d294ecb7fb0c841db4f,461.375425,2.34589746822378
0x703e6c20b7f922c5fba2dced47168526269f9472,460.7788743,2.34286426207328
0xf2fc354ab9f43e90709a3044ad23b9c3477b8390,460.5175082,2.34153532680919
0xb7bd984f2228bb93e87b56cc1cffdf17c337f894,460.1197199,2.33951274278044
0x3a962bdb6db200f88926d35dba5d76d3f5aad220,459.7259183,2.33751042942268
0x5259e022cd88761eabf328f29aab25a123112c8a,458.563,2.33159748532575
0x8fa3aca9c712f3f582c8c6053e465c3f4db3cb83,458.2328192,2.32991865663049
0x9c12e2863b83f0dcd65950e29e49e92e0eaa0666,456.0659147,2.3189008704525
0x768461f39b1a6f2cf19ce58197f04d3f0e5d1487,455.7875382,2.31748544455164
0xeb79e48ffb8f51fbeea83ae94a38b935555e317b,455.7508443,2.31729887170349
0xbee4e85ef15d52988a8fceca4efcb2612e9af42f,455.2314,2.314657718746
0xb9ab102d9575cc21af6ca1f6de34257c8ef513b3,453.0355,2.30349250280396
0x0e14763f08b2a63bf4b1e56c7e515ebbd043d4a0,448.7044304,2.28147085912985
0x92d5f25ca6629c8ba90ac15d4f1343a22772eaeb,445.0599265,2.26294010953056
0x4bc2d23623f3c44c46f18e14128bf16fb1be667d,444.5532,2.26036362116768
0x6c53bdf34aa69380e92d3b316959ee336f88e1f8,440.6455709,2.24049499203025
0x25ee1c70837748fda312bb2fb4337f78d20aced5,440.4653902,2.23957884993631
0x72a4c36de25caf95f0e0d87de018c50031dc151e,439.867,2.23653629071203
0x098b8c838856f8678668919029feaa4087ac59c0,437.4185278,2.22408685274078
0x68cc3125df1d13ecd7dbc77bce7eb2d64da8eeeb,437.276,2.22336215960141
0x8562bc43150aa2419b4f22122ce9f26a851dc4bf,434.4046352,2.20876249293155
0xc5f6b52bdabce080a68b49e80ea264699c174882,431.9056,2.19605596364755
0xf2b4409a1ee503448e52da4d44a448f398145772,431.8698551,2.19587421606007
0x457022562fee206aa587a039d1e9f426c1cc9e54,430.7781357,2.19032328803553
0xf09f4e259cdba41f13e589a187476a2c25160258,430.178909,2.18727647556513
0xa704b72f6e1c2ecd7b1f4fbfff08cdef8c6022d2,430.04296,2.18658523282088
0x1d0c32ed8225e6173fc043442706a6c8661ac045,429.8746494,2.18572944512821
0x2d8f4f1c310f9441b14f88a231539f004ff57662,429.74067,2.18504821696082
0x88dafd252a47b91cbbf1a43f7aae449076c06328,429.4165075,2.18339998875698
0x20bd6c9322ed58a5c7311b6a7f53d247be2e26e6,428.6189957,2.17934498103198
0x0afa97ddfa9d8a248a06655b616bd03bd816017c,428.3262126,2.17785630370802
0x05b662145787b8c4db41b99ea137ce5c8b40242b,427.1484,2.17186762844128
0x16fbe3b9a04728e29a6390f833cb748ff5d3e005,426.90628,2.17063655139593
0x68f918bb44f5055c15cc1be89113867ec268b4f1,425.1219951,2.16156422286976
0xb736a41d7b5bfb8795a3801457eb532139127c24,424.1398,2.15657017924814
0x77112f18a91e171904c8d71f8be7fdfbf57f1af4,423.3599933,2.15260519441343
0xb79a3927b71b7538a8f32bff5ca7f07aa229f74b,419.98801,2.13546009595839
0xad0718e948b6e3e3853b29abf4e8cb59528e839a,419.39408,2.13244021495085
0x57cb3de63e42464aca6d571ee33b32f6804037b6,418.3349002,2.12705473692888
0xa50b87f8c860f79f2c38f39a0b5f1991ccbd2177,418.1541,2.12613544494138
0xc6e4ad3ccdfc65687d2d60a454a8bddc1f4d6c06,417.6403701,2.12352334727328
0xba8ad14e555ce6e701e8f9247b52d5af894c5f7e,415.70495,2.1136825606459
0xc486131964dba3ad4be1e9cc19e8915f63b50d90,414.8925,2.10955159853829
0x85e1ea0debbb9c20967f4872126235181c354774,414.626065,2.10819689007729
0x9170375b6b86e7358719693f2b8076b120814023,414.19539,2.10600709119035
0xd7ad8690e890221141d8b9b698820bdf52419012,413.0903933,2.10038865375206
0xd75eb7c3e5cd26f9aca1d6a840510a9cfff23efb,412.49088,2.09734038404277
0x3214e141bdae08be1f382a885cf3d2a448a5e780,412.2625,2.09617916904353
0x5d10c368a88bbea5b2da70f5dc72a01dd4c63bcc,412.1096,2.09540173768621
0x3775be3933525a25436e10447a595468319f860e,411.7929319,2.0937916153134
0xda2ed1327026a17a1ae69143e96bbfd75024a956,411.34368,2.0915073608046
0xb7bfb979281653e88fb409461d39f319ae988197,411.053,2.09002937684812
0xf2c33029a738ecca8156696fc3602f377e9cb971,410.6952631,2.08821043712458
0x04ea8d12cc73d9ab8848030e86cde60189e78e1b,410.0593001,2.0849768362201
0x900328c10dbf57df58f9aba8f3093d650e937d02,409.6524,2.08290792257042
0x1abf5b428b3f17df2a310a303af73c64ad275678,409.0624,2.07990802393851
0x54329ecc76da6358ba746525bf4a1b4c4856947a,406.78848,2.06834610953671
0x43b886e868a27a8ac23e8a8cabccf0f164a1a468,404.9085184,2.05878730575388
0x07e48dc522088811cbde6ef9bb907435f2b796e2,402.6983,2.04754928684816
0x84aeab71308da47f4b7fcaa4889c3e2f9af5d72d,400.7936,2.03786469884106
0x9534031abdc7cacdda0303f7cd80a403a3158691,397.424,2.02073171845112
0x024899f1b2e7c3cfc5e3db7f54ecc284fd775d29,396.8756959,2.01794382570628
0xb1e35da83e2aaecf5f24974c8d5a14294ee9d1a5,395.6652,2.01178896978367
0xac817b3c5577d104420b3fe01b4ac1b7126cb000,393.5809054,2.00119121975142
