user,total_volume,Point,
0xbc57ff03a7e1501f1061b1b24a2fc5d33cb8a6a7,3824.66,11.44638893,
0x14dbbeb5a9bccda3aed04ba62b14a2216ea5bcab,3819.06,11.42962933,
0x937648e6bece96a55669031250e965a5f3e73753,3814.45,11.41583259,
0xff2e8f4e899f7234e5d52d68cf44983386f43ddd,3811.45,11.40685423,
0xfe8bceb97bdf247de8b6dc1f01cb1af62ca94d46,3796.96,11.36348876,
0xd9ba5c0a4162246fa0e7537245ee318591379b02,3789.87,11.34226991,
0xded4fae98e0bed3462ee9f503ec536727ebf4ad2,3783.39,11.32287666,
0xc3c7b0b71bbbf9b19555debe46726895ccec8855,3776.85,11.30330384,
0x366c8968f61494ac16f028ac07ef1600e9642dfa,3772.51,11.29031514,
0x6714c3a48c340c01d9925332ac123d6f0b9d4741,3771.79,11.28816034,
0x6128940037ec9f119c36ba43b75a48f74c91419b,3767.12,11.27418403,
0x6e2639303565c25b91471d8ba95636669f64c0dd,3757.258653,11.24467113,
0x6b59b8c5262887b7a36aa2fd5dc3eab5972e290b,3756.42,11.24216122,
0xf9e1d1e9f22c96752356adfd377231528c7e851e,3753.84,11.23443983,
0x71107ba6d5eb053cc5f67ae0fb82ae66f8d92b69,3747.79,11.21633347,
0x17b72bf643a1c8356d2bb264a42bfcd4dfa3661c,3732.188738,11.16964224,
0x47ac83df48b7253e69d13b2e89d8c0edb38af5ae,3728.69,11.15917126,
0x04beee15da79f0699f13af14c0076d1f3bc52eb6,3725.94,11.1509411,
0x005ca015800d50a0887c05f224719c8c7ef94258,3714.55,11.11685327,
0xa889f9e2f8c738507fdf9b57064d7e513e11dcbc,3712.55,11.11086769,
0x2afda0569fdf57f28a67aa29b4070bc562e2a926,3704.85,11.08782324,
0xf66aaee2ce938db15f026b6f7be254785eea67a0,3700.029394,11.0733962,
0xa04199fe004e7ce59fd2dc828a2b8a62e9e8287d,3697.76,11.06660439,
0xe4e8301296bd883515d539490105b1c797c52fec,3690.28,11.04421835,
0xbadcf6b22c342270f5958fac55b6d3ef7a973537,3685.94,11.03122966,
0x5d8ff01ec1a97e29c99c9a3303c1c012e69dba89,3681.81,11.01886945,
0x8ab9a0c5fa9a9839be2a4c20c121258bbf4e8205,3676.11,11.00181057,
0xed4f1f63a99c73675c170a7fa696b5df9cf5b047,3675.43,10.99977548,
0xcfa3e5b1556743f7dd565f99fbf7bce5f1af2513,3673.33,10.99349063,
0xf4bbaf63cd4ccc9a99a02305f829f757ac8bc270,3673.25,10.9932512,
0x0600b9fd9f4e0e3634b333a276955b0dbf7ebbeb,3666.03,10.97164329,
0x5362692d2c34691e2dbdecd3a97ae64e53c3f6c5,3656.97,10.94452865,
0x896a8eb6efc5c88bfd95995bcc7b2e43d9c91436,3653.21,10.93327577,
0xa708c4bb354c41b07e4dfbf870ca91ad044ee87d,3635.988952,10.88173686,
0x7214e6c1a2fd1798ef17fa59fdc5019100854b95,3630.42,10.86507018,
0xc1c16daa953a36bece0d3b908110dbfdbcdf7a6b,3616.54,10.82353031,
0xaec90a66ed0732c4f8b72df52200a118aa86c170,3607.18,10.79551783,
0xaa25d21f0a04f87db219b8bdb9109a4f243d5921,3606.4,10.79318346,
0x38f9ab2d8e85e8945b7bc99921cd538035f96f93,3599.22,10.77169526,
0x066bb4b31b139aa7cf39e14510f7ad80ebac8c84,3573.65,10.69516972,
0x86282ff48dec6a72e4eb57d4f8c683fe68c3947f,3566.2,10.67287346,
0xfffb8cf52feb3b52f525d6adba7da3e5ac3a48b6,3541.24,10.59817352,
0xd98103d9821915d02c5a908602954f94426a244f,3532.27,10.57132823,
0x1108d0d1eb4b6822c980455e518c297cbb5e5eda,3530.36,10.56561201,
0x3a985f1b6b40035faa7956541d8394d99641f221,3526.03,10.55265325,
0x7a0bb4aaece504dcd071ce974a2ff972c2a5c7d0,3525.9,10.55226419,
0x0000ce08fa224696a819877070bf378e8b131acf,3525.11,10.54989989,
0x5b4a08e006917f68c35d450379d91c430d479296,3521.674776,10.53961899,
0x0ff104944594bbd7aa2953a5bea1dac1c7f330a0,3515.46,10.5210195,
0x4c8f8d835f86e0a8bf67bc9c3b310ac057025eff,3514.82,10.51910412,
0x4880b148627764aba65667b31e6dd99622b8386b,3513.43,10.51494414,
0xe49d0d8cf01ea366d804cc84738a768f0b8b175e,3502.4,10.48193372,
0x48e348fdb826903472528e1bda025e3e4fd88b49,3500.6,10.4765467,
0xbaa32387bd55553ec806622d524b12bbb8242a19,3489.28,10.44266836,
0x589249edc33e8d58c07c681a12ef34fce1795a35,3487.4,10.43704193,
0x7377d61f0c1cee68b00b73eb86962ec9d9e101c9,3486,10.43285202,
0x55c6ae6230a6ff27ef9d0a42aad96a12dbdad49e,3472.45,10.39229977,
0x7660587c556018ae38cb74fd238f227b3aec83b8,3471.7,10.39005518,
0xdaa3a5e781352af4e3e2644c424360cf2d3b9d67,3471.52,10.38951648,
0x79411dd7df11f7789ea512a318ed4061fc8d45c7,3463.54,10.36563405,
0xf43d4d23cd19506a9b834fb5683629bae04b9c6d,3455.99,10.34303852,
0xfaed128652196536556946bec5e33998cc850b5f,3446.67,10.31514575,
0xa32c706f7f0d97c4213a4857ea2291da56009a37,3444.7,10.30924996,
0x47eb6ff804c728114837949fe9d1ee3dceed41ab,3431.9,10.2709423,
0x63a8df5b8b474d5f559a05a980620d8c19c59a0b,3425,10.25029208,
0x2f9021771ede6a07324ae62cb4864105691248fb,3421.79,10.24068524,
0x5ce08606c1b084716651ab797273db4f3a587665,3420.96,10.23820122,
0xdf541f96deaed613137e60581affa5e67ae2650c,3420.72,10.23748295,
0x34a0d542f2b701fbe7e76200c74dbe0f2f30d990,3420.69,10.23739317,
0xc2ef1173a4b051bbcc4474c407bbb2ac7e02e363,3418.98,10.23227551,
0x6f106f6adcc5846c26a4cd517c762c73b94980ff,3417.34,10.22736734,
0x9177eb417cd0f2ccd2662e1879af1c67e1d2779c,3401.84,10.18097915,
0x20babb6830fa9a41d2091f364950a3eca44856d4,3391.47,10.14994396,
0x6d1dd6b354aca9a19545a9738097791f45cf3859,3389.36,10.14362918,
0x0841f5c18af6e25171970388c9f82a9a76a5564a,3361.12,10.05911291,
0x3574feb368d1a1c08cdf939b2e32579a19e3bca7,3359.44,10.05408503,
0x5d7dc65095f52d81f31beae0332027d14135a97c,3357.93,10.04956592,
0x297d858ae24d34e6e14a479662d460bbc96f36da,3357.59,10.04854837,
0xaf5aff535e6c44c6872ffe7d0295cb2e17b8da7a,3356.95,10.04663299,
0x44bd6fd314dd5aae5100f7a9932575207fbc3bd2,3352.33,10.03280632,
0x1c46a4a5e1e6a213d443226d3b23502395fa3ecf,3342.78,10.00422521,
0x9c129490015b31908ca4f41e9a16edc1998eff2c,3321.14,9.939461323,
0xca71bfc3f2dcf50f7a6e978b3c9b8514875ee605,3307.2,9.897741886,
0xefeb5aca8707b50452dbd74baaf7632fdbb157ae,3284.58,9.830045067,
0xfb325b07bf94d3097122c20583b745494a153058,3276.89,9.807030543,
0x1622103a2e64bbc804630eee205a314ece761d56,3275.969977,9.804277112,
0xa23c99a23881ecbc8e6285eb37aa37f9ce3c6104,3271.22,9.790061446,
0xa8ddcefa317d052080d8474a054b4bb12a1da14d,3271.01,9.789432961,
0x7ec2414bed8433c57767fc773176f84e93c68636,3253.17,9.736041658,
0x68d8d742abfd6c076107d88f0deb4823c39b1519,3247.975695,9.720496214,
0x777073067cc875faefff3f30c0561168ad6adcfa,3220.15,9.637219864,
0xb6ae0a5735f5bce833e3696927948029cd9477af,3215.57,9.623512904,
0xa34a265ac8da7675905459731eb428d027d7a7eb,3210.8,9.609237315,
0x63d1033d442b63c614ad42823e739a2703071083,3206.88,9.597505594,
0x501c55d242422811440b6866c7d9a7e74a73bcd7,3202.589725,9.58466572,
0x1c9c2694fe4a6a5fa7475d0350c41becdb0a348e,3183,9.526037864,
0xd6ae99754637a3ee008c5fa4454af1fbbec6b617,3178.55,9.512719966,
0xd24c666eceaec25463c73fdf06d57a04f732566d,3172.19,9.493685847,
0x4657cea4fa802ecaa216f0961be8bd5a0ca18505,3166.03,9.475250286,
0xadb15e66b97fee7de5904ba4011105bd23a00874,3164.8,9.471569159,
0xd0393d18c72ee74a8b1a7cf8644b48330f1c22f5,3156.73,9.447417376,
0x27cd1d7515721773318d0312ad25e52c9b543ed1,3143.35,9.407373899,
0x2a3229f33d41f1dec2d20d6ad7d1d7776b38e74e,3132.21,9.374034263,
0x66eaddf4486ff607b9d67856db2ca7cf862160e1,3129.072944,9.364645726,
0x9480fc2a527bb0f0e5e6a3cf2922bcd123b71302,3127.05,9.358591487,
0xfc8c2a26b288d8b19611758fa1cdd175127044ae,3125.83,9.354940288,
0xcdda20ec926c7cb0a94a498271c55feba2c17d4f,3125.26,9.3532344,
0x0ec2b3326fded89bd6df7904147bacaab52ac2f8,3119.86,9.337073356,
0x0dcf513664ad8d9ec2adbb8b3e88e80e173c2ece,3119.4,9.335696674,
0x8fe114911e5cf48a1605c783a75af0e05396ddc5,3113,9.316542844,
0xc07c1b411cb1f4bae8b3a96502e67d471bd74846,3099.81,9.277067996,2940404017
0x82d1883ca96e57773429e785f195e32783b1c246,3092.24,9.254412606,
0xdc70eb4fd85892cc8f7e8b9eaac7d39669692fd5,3080.57,9.219486793,
0x42160d58efe0bbd4cc415c85066bbd98988db4b6,3070.55,9.189499078,
0x5be66f4095f89bd18abe4ae9d2acd5021ec433bc,3069.84244,9.187381501,
0xce860ecebc15527e8382a21eaa8b1df4e55f2145,3068.56,9.183543433,
0x8ebf879be5f2433b606fe42fc9a12f29e1c4a546,3065.24,9.173607384,
0xafed9df049339dade190afeadfac890727f7c6e9,3062.044258,9.164043211,
0x89565f332cb8c7fdde3daca3915bbae1ff2eabe2,3052.55,9.135628929,
0xde8aca8d3cca86ff5e69af768f2424c253c0dfc4,3051.004797,9.131004468,
0xaca89bbcea89be5b7affd2598994fc465b39a723,3039.48,9.096513216,
0x5d70bf4ee7d0f62611bdf7a491ea250bf3638688,3038.857814,9.094651146,
0x400a7874eead96126d0ea17e29c51cd28bfad3e1,3033.9,9.07981347,
0xc146c87c8e66719fa1e151d5a7d6df9f0d3ad156,3031.58,9.072870207,
0x0907fb24626a06e383bd289a0e9c8560b8ccc4b5,3018.29,9.033096081,
0x3f5e7c34881b70d1302a8ddd788b7896e63a6003,3016.86,9.028816397,
0x4fb1d110b5f93916826165529575d6af14246678,3014.73,9.022441763,
0xfd17a26e1cb7259d83679c58cefae0b0c49aa7a7,3005,8.993321955,
0x849ea7ef3d2361ab8f69ab8cdf7dbe5c08457d0f,3002.6,8.986139268,
0x951acfb0682641c4ad269493b697620325432660,3001.75,8.9835954,
0xc49850a7f8d13dd914794e0f652f80b7f945e186,2990.73,8.950614898,
0x2b786bd7af48d41263388c63e6613dfe9c6a27e1,2990.49,8.94989663,
0x49caf2309cbafdfa4ab28d11ae18c3ec9b1cdde0,2981.86,8.924068887,
0xfa2fadfaf6045c20954578817a28078e53711151,2972.8,8.896954245,
0x617324d3ca4bde529f464e15a7d0be31667ff34a,2969.21066,8.886212119,
0xd521a1143309e7dcec31f7d6b395f27c4f7daa25,2966.53,8.878189477,
0x274c6b19bdf594977a3d94c78cd353e9d5ab0b1e,2964.78,8.872952101,
0x6c029a2ad992b325619659046808912a38a214b2,2958.91,8.855384448,
0x7bc27dce55684f28e77cb9edb39eb58b765fc157,2953.78,8.840031455,
0xc7f91e6650fe21791b1f8af864ed019b6853294e,2952.38,8.835841555,
0x665e9bce744c37ff056787d4521a73bafa882dbd,2949.21,8.826354423,
0xfc220fb83314b4b1e00421777cb579a68f17c439,2949.06,8.825905505,
0xf762bebc0f26e6887ecd98f88ae1d103789e7e7f,2941.47,8.80319026,
0x9a211e16e293a99676b660eecf737d43ebec093a,2940.498005,8.800281285,
0xb480399d261f231f978d9681e614c1fa32d8622c,2937.1,8.790111785,
0xe15e122cd8a86ecebaf306d958195d6ed7454b3c,2927.46,8.761261328,
0x7488adfd1a8a86504149b5a88c8ac33effaaa9b1,2926.82,8.759345945,
0x4dccb4444a0a804b778ddac22dc21b4fd0fe1a0d,2926.03,8.756981644,
0x8a2c3324bb04c0d546e2d53a87ec5f4ca5840e94,2922.56,8.746596676,
0x57bf13cfc2ef2d993d4645ab27598c2f9e9c5053,2920.6,8.740730816,
0x09453f41fce7a176335794cf0384846d94aeafad,2920.09,8.739204495,
0x8b5d3e6fd56488c7bc4f31b93fa2f2e219fdfb38,2912.38,8.716130115,
0x2d52f7bae61912f7217351443ea8a226996a3def,2907.09,8.700298277,
0x426afa3cfec0fa20781a78ee6d0ebd84505fa3bb,2904.64,8.692965951,
0x8ab5c984d97d737582e47dc9e6377eec01736be2,2901.43,8.683359108,
0x1024c01ec70637ea31e9fb661f625aefd6105d81,2895.61,8.665941093,
0xa264d3cba51525f5d4902f7b3794a3c26fc13cf8,2893.79,8.660494223,
0xe4b637acad57c7b778b432ffcb5efaabbab45301,2892.303641,8.656045869,
0x91fff25a1f477dd7aa66be8b3531a656790cdfed,2879.72,8.618385724,
0xda1d04b909a0d509f2800dd53f4ace260b2289a4,2874.62,8.603122515,
0x93a30f358ff3e49169c54749f71dc6d5eec6008b,2874.54,8.602883092,
0x3747620be079f042cbcea3c724e726ca2fdd9cc1,2873.37159,8.59938629,
0x0f8456333f8b8435fb539e2a741b144af76842ce,2871.48,8.593725167,
0x2d1a0f69ea53d61b4f74648ca1db523610784406,2870.08,8.589535267,
0x2346a596c53699e50fffd54fefc484e1854e7ec3,2850.798607,8.531830184,
0x34f9c0b11e67d72ad65c41ff90a6989846f28c22,2845.81,8.51690035,
0x557373118de50a81ca84884d1f2267231a3b1e94,2840.31,8.500440027,
0x498e57a8a689523c957b79692d4dc81b7eafd203,2838.45,8.494873445,
0x8aec81d55d5a676f7884f8d2d2d80a64373b1c10,2826.13,8.458002321,
0xeffd8956ca207690d96a5154fea8b6b0e76f9222,2824.31,8.452555451,
0x9f79a482481f71e20d7adc6aff4127fc3888539d,2817.42,8.431935155,
0xa5838275cb0fa593fdb90102d35951958be17aa2,2808.51,8.405269432,
0xd5bac35955405bf81d2bec4bf94dc587784e5be2,2788.83,8.346371403,
0x19bb360027b00881e6844633fa99258a5fd2369e,2788.56,8.345563351,
0x98749212eac32d408eadf1397c664e1336122d44,2781.88,8.325571541,
0x278d9c5c2d51ec241e016537450b1e145537d038,2781.59,8.324703633,
0x58bfa15c335ab0930b044fb0926146b8684f4195,2779.28,8.317790297,
0x932a4930c0b373b2d600439149e08ca1b9f4a96d,2775.22,8.305639586,
0xeb8394505591b5a1904877b8266795bf2fc6bbba,2772.74,8.298217476,
0xf4869ab2268be3c329de88874086b8423b64771f,2750.53,8.231747699,
0xe9e95d443bad477870872deee2112c7b90861802,2748.77,8.226480396,
0x1dea9e64e57ab2ac25b3c73e74e9a3294d6b3fb8,2747.83,8.223667177,
0xf80cd542435f946e03b4b895fdb4255a70f07909,2737.86,8.1938291,
0x74d3a46fe7cca165b2b5b68c7f19a37f1a040f0f,2737.84,8.193769245,
0xc1181b317ca5c88488781290bea16c924ce11b2e,2732.97,8.179194377,
0x758c3553143db3cd96d3881b6e8f141b82ece134,2730.24,8.171024071,
0x3b57579a35425a24c2a786dacebe1837c09e5fbb,2723.63,8.151241756,
0x5115b261fb75084af050349020f09164cb8fe059,2717.73,8.133584318,
0x5380e20f0bec4dcf8090fb2da0fdc4fe7a6bc023,2715.84,8.127927953,
0xc5afc3a0f462c5a387393421b6a253204a3be8d2,2711.74,8.11565753,
0x12135a10b522fb2291fb00b7146c6fa8abbaadb4,2710.21,8.111078567,
0xb646d2010fd291d79b693189c95a0efb1c7ac2de,2703.38,8.090637839,
0xf6c2248d8454d61ac38519fce6ca3a4370af3ebe,2701.196848,8.084104131,
0x6df5244e4cbfc4f4c57a956a3cec35d7e3c5768a,2699.61,8.079355036,
0x9346956a8e9c8334b11fdb0a1bfd9ad15ba53170,2697.08,8.071783287,
0x2755710a07973ca722a06afbd78bba00fb4a0ffe,2694.21,8.063193991,
0xe55ac567304a182e3a2c5d1253c38d3d465ad3c7,2683.94,8.032458079,
0xf24188570d9ffe562a11d94479a95dbd239db5d6,2682.68,8.028687169,
0x616fe8d92491c1f12e61b55d0dcdfe0bf74ae3f9,2681.22,8.024317701,
0x80dc8ba4f9c88b57b882922cb46751749183e385,2680.7,8.022761452,
0x5e9a1d8448314e4392d286b0c1d98dd7a91a3148,2664.76,7.975056443,
0x2362685eec1b7d7b7c5ecca277075a37a34bd390,2658.06,7.955004777,
0x401b5a9afa796bfe03c676d0fd51168d9da172b6,2656.5,7.950336031,
0xe8dbc09f2d234ca495de6d57c1ee780e7bafb664,2651.4,7.935072822,
0xadc7f56e60f642f714c1e69f8d074fa797417151,2648.12,7.925256484,
0xf7f1f47ec265f64cc5f569ff87da572a5ab51fa6,2647.32,7.922862255,
0xf938c8bd786311aa9f52d0e9d495730be1ec40d4,2637.19,7.892545333,
0xb4773a58bfa5eb5f1029334d5dbde2f12cd35d42,2632.92,7.879766137,
0xb6ca5d1ed0ca4bf8444c9dee2d068a9f4c5e2e92,2629.53,7.869620592,
0x64d196e9cc62ec70ca0379dfc38ccbff344dd38b,2628.43,7.866328528,
0xe1240ffc4816af172f8fec0e9b705088e34964dc,2626.43,7.860342956,
0x02ab2b31ee3bf13ad259d3f1ea10169bd72e99de,2624.73,7.855255219,
0xe5d8ba25318e4ba5fa72fa7eebebd0e84cf5477b,2621.63,7.845977583,
0x2284aed2ffa15318536489250240b4cbf4d4237d,2615.07,7.826344907,
0xda64c924d23698b7d0f5e10f41702591ae1d87c8,2607,7.802193123,
0xa61b80b90abbb738623f92082d1b52d8455168a5,2605.54,7.797823656,
0xc01895bf22e746af53a6d820a3224521cee0b916,2601.88,7.786870059,
0xb26e66d0be7f271bf44f242a71673717f58119a0,2599.26,7.77902896,
0x5b4935bb080f6790ba1e6372168e31a668ca639f,2591.98,7.757241478,
0xc4c18dc758bfee2f6eec33e24896203bc588818e,2590.63,7.753201217,
0xf477368a955ef4573fdc21ee379f9a09054cfe1e,2590.21,7.751944246,
0xfaf13f7a08a45c3118ec03763b50dbda5a16b056,2588.94,7.748143408,
0xb867e3750a8b96de7145b4599bcbdf8972d81040,2580.98,7.724320832,
0x3ce0a0e5399c81b282ed98db85d59ed120ea13b1,2580.47,7.722794511,
0x7b0b9d62e5307341224522e3240e93f8d48c8448,2566.36,7.6805663,
0x8edaca7fa3b33e7d9c6ee3440f6547aa283aa715,2563.78,7.672844912,
0xe3ecac7ea1788cf971601437d61669d073ae8eb6,2560.96,7.664405256,
0xebfc0b184b9da94460b445d3f183f1dce332d031,2556.43,7.650847935,
0x47d820075908e82bf404e0f3fbcdc8505128d2d6,2552.92,7.640343256,
0x729064d52befee8f37e239e69ee5d105d37dc817,2539.44,7.600000501,
0x3c1ec4425f865b2283494879dbbb0fdaf7a5c4fd,2534.11,7.584048951,
0xf4526a6d7bc13b7c3ca836776a1a9b43177fff5d,2526.45,7.56112421,
0xf300f402d2344ce64218c0f1933c49cd7d0634c4,2523.42,7.552056069,
0xa29f7e6d85f70450ece25654b11fb8415e8264f8,2522.2,7.54840487,
0x9cb6f2c3989e3736c7ea7788639b6c8a7592d653,2521.41,7.546040569,
0xf5fa0f11364cc7695c2e8c3f7c9a7de3ea2483f1,2517.34,7.53385993,
0x49170c910b8bd3071d0f2f91bc7fa00a4f450715,2513.32,7.52182893,
0xd9a01da36d319a47ba302fb7295dc2bbf077f1e8,2513.189646,7.521438809,
0x8d85114de0e28d55ccc33162b265a2dcdffa3cc8,2503.06,7.491122946,
0xe3cd1990868f8c8f028931962447daf68a5abcd7,2502.54,7.489566697,
0x0d38dbd4d88f08199b5d64f90241da8eb13c960a,2498.57,7.477685337,
0x1020369c61d747751586f1f793ada14ef3fd88eb,2495.36,7.468078493,
0xdc26db549e195aada8c967bab517ddfd049d152c,2493.59,7.462781262,
0x76f193cc615cc378e2626371de591b12f49fac22,2484.13,7.434469507,
0x94d1204641e5ab135d0785c17dedec1f121706bf,2480.8,7.424503529,
0x13c31d43bb05ec526fc41440b17a06872882e172,2465.37,7.378324841,
0x9025f4e241fa4b61fea0299606fd2e025d41371b,2463.12,7.371591073,
0xf626a950ce69bda36fd06cc3395e6bc935ae730d,2459.38,7.360398053,
0x7c6e3d2adef3219c273dcba68e924bb1991f9150,2452.27,7.339119344,
0xd5c47f5f4427740e0c999cdfc76d02f864db8e0a,2450.932307,7.335115916,
0x6d2259154e92cf71cac6286c99e528ee03f591e9,2450.66,7.334300959,
0xd996dbeb906432babbc2db7c86c8eb6e2a38f2e7,2449.75,7.331577524,
0x22d56d33f3ea584e1ed1656e9c77c20c6b47390d,2446.15,7.320803494,
0x39ca01eda0ab4c0afb4b53623ae769b321c8de59,2436.63,7.292312171,
0x4a6c5558045e9417b2a760fd5c55437ed84b7ac0,2431.99,7.278425644,
0x778c65e3fe5e837ed708c1bfd8c60d23dcbfd49f,2429.87,7.272080938,
0x942114d2222af79422d11ddb0a96ddf2997fecb9,2427.95,7.266334789,
0x2e26fbfd06f0c691ce8f2e399fc920cd804cde3d,2426.03,7.26058864,
0x2b434b1bf61f6745106111d07d5f7e1ab167fcd3,2421.36,7.246612329,
0x8525f3bf1cfc6e40f190d2aae43e14911996aef6,2417.43,7.23485068,
0xf930a731f1d22fcbea9d18f82a2154547d85a83b,2415.02,7.227638066,
0x408329a24c6a3ae7dbab6e12237e921b1cb9450f,2414.74,7.226800086,
0x785dc7204e2da8694c045e615562e946aadbf914,2405.14,7.19806934,
0x891c75328ef30c754049d8c37f853de8f84bd705,2400.5,7.184182813,
0x1c578a3cc8d06b4544cd60f4514a154deb3af9f5,2391.36,7.156828749,
0xdc4c63f9c921f95edaefba726f755cb217a777e4,2384.48,7.136238381,
0x142d1c7882667c95e91caeb1f0a8b9a84b1a4578,2377.41,7.115079384,
0x13733cf0a2e375c300c0ef71ed4963cd9127ffd7,2372.32,7.099846103,
0xf8c5819eb014d51d2f97337196566125a3a9bcbb,2370.26,7.093680964,
0x8c48dc03e05c327a50bde2a4b801592a171551fb,2364,7.074946123,
0x802788b41a45a4048d2f297f979125cf2f94f179,2360.94,7.065788198,
0x8a249d31750d727e6a3a7b534255badd575aa26f,2358.41,7.05821645,
0xb5693b3fe31603dc8e83bfadf52c00fa294ddc17,2354.43,7.046305161,
0x3281e82fb470af6039cfd38fc7fd8f4d4a31cfa9,2353.96,7.044898552,
0xb9e24f21b96fce4a0af78acf17d1abaf4de12d32,2347.6,7.025864433,
0x7179fa0ae27d703db7d340d401c7fb9d1f4908b7,2345.46,7.019459871,
0x851d31ca713e1ed119ed83f35557c329a34cc0bb,2344.28,7.015928383,
0x877444579532453050720ced6a8a66c0c60b04c8,2342.71,7.011229709,
0x765e6c45a843271e72e6a9a62b9e045ce95eb791,2340.92,7.005872622,
0xf2d3a9181e4b6499908316cc5676fbed6cac50d4,2336.19,6.991716745,
0x46ebcb14d21912c3106db2b8fe67b46c2afaf555,2335.49,6.989621794,
0xb9a36a32a467be0155793c92f177fee9ee1fc27f,2335.33,6.989142949,
0x793c6d2b2e056c58259dd1b1f6179f3b447c2417,2334.42,6.986419513,
0xeb7cfc0545ce78a120d54ef6170aa8a418f429a9,2333.8,6.984563986,
0x3e41ab81351f7183758b107836d2afbee8786d1a,2333.01,6.982199685,
0x33b540570639c5952529b7e886df222e136f26fb,2333,6.982169757,
0xa49cfdfbc58a60fa095607b39db3061b835b3bdf,2329.62,6.97205414,
0x844688fcd195a0c12a3e3870451db0622cd943ad,2328.67,6.969210994,
0xda1a32adecb9b826b52570334be4759ad481b0fc,2324.596751,6.957020632,
0xea2a6fc26b87ed5396260f7d941df47ed15f7c4d,2323.28,6.953079877,
0x37f5e5aabc23e9891c33bf128d6d2e0557225997,2320.86,6.945837335,
0x08b780389efd320d21a4f373b85376f10bf29be1,2319.66,6.942245992,
0xf9de4e7c610b325781388dcbc39107b09c05dcbd,2316.46,6.932669077,
0x8aebbeb2d6f4f18552f469360cf7e402bed3c8de,2311.29,6.917196373,
0x0524d0421d39d4eafc0169c1b0981b0c3ebffa51,2306.87,6.903968259,
0xdf23bf18ca70ead6da8820e5b03ae29d98fbf61a,2305.15,6.898820667,
0xc03fc0c2d2190890e6997db58bca1d6c4cc277e5,2302.89,6.89205697,
0xdde045b5ab6f8fbbb88df9988670b45d86885fa7,2302.02,6.889453247,
0x40116520d725aa307844b04f1604bd41afa1cd8d,2301.29,6.887268513,
0xd5f588d04415aba83987d490e9ec4b5d90fa23fc,2300.07,6.883617314,
0x02b51839fada05124f36f20af81a7c10a4f0c1db,2296.38,6.872573934,
0x0a3f1e711797a3b0c03473f9c5cb7ac628b77d1e,2293.78,6.86479269,
0x3358c3873a731d73c0d699c07096c4acc7724a9e,2293.39,6.863625503,
0x4f26c5ed9edd7906a6e56ffa25149bf6620b2f4c,2291.76,6.858747262,
0xb2c5a5490b8c66568359d053e3162e2009c5ae47,2285.12,6.838875163,
0xfd6c95e4099e17fd3bbbe2ec660ae0d274ca5ced,2284.45,6.836869997,
0x70a5478ca81270afa3dc169ff652571c0908225e,2282.27,6.830345723,
0xcbef46a7cbe1f46a94ab77501eaa32596ab3c538,2280.56,6.825228059,
0x9c1dcb699e6af3ae59b7219e5ea7fef6d9fcf9c3,2280.08,6.823791522,
0x868cbfd33ec93b451c510125e4d9f1ab1e42fcd2,2277.841223,6.817091341,
0x80cfea4779903906845c48ea44fe20f8f3ad65a7,2277.38,6.815710999,
0xc09370211b8b1f2f0ba1786f59113b73c53ed753,2276.25,6.812329151,
0x967e499c3f32eda3c4e34767ceb926523b0a20bf,2270.38,6.794761497,
0xce7626b0060b91112fbdbd2467ed4b6f2d19a97f,2260.81,6.766120535,
0x02e6c661ee965cc1e95a6de01f1a36ed5123ccd6,2259.58,6.762439408,
0x8000554029408be611a6918e3cc80d80a74d78af,2257.67,6.756723187,
0x8c873add5206246bc08adcb6584cbd6f01e51a02,2254.53,6.747325839,
0xf3a71eac5f3831c809af404d493de2712eb44b03,2252.58,6.741489906,
0x251cf66cff802e2302844c233e1a8c2b5a5a8625,2251.61,6.738586904,
0xb8afe096ed1e1cccffdb04e2e85dbfa7b8f54c85,2248.7,6.729877897,
0xecf8263ede59f9faa19aa5209a8a61ac87f98819,2248.42,6.729039917,
0x4f1fe18127ac9dabc25b98965885cf15b2edff65,2247.2,6.725388718,
0x553b818cb2b8e54676edfd6c3993ca0c2de256fe,2242,6.70982623,
0x94b255979eb9e5185f7c6aa9ff90f53cc8f37239,2240.21,6.704469143,
0x4902515119042c5440ccdaafd5b98dfaae310493,2236.77,6.69417396,
0xa57a984a241e62bc773a9a2f39d98fdf4d954e17,2232.52,6.681454619,
0xb518c2bd2514ba42d0d77d37c3b7436552b8397d,2231.72,6.67906039,
0x4d4585029b178e962d9cc168dd8bf6fa708adcd8,2224.14,6.656375072,
0x6d87570d14b5f5b4e8ef89aa10c83611dcdc707a,2212.21,6.620671135,
0x39032520c46c965f0995dafaf2a26c1c12546690,2212.07,6.620252145,
0xff36074d3c9882727efd665f91dd1ab779ba037d,2211.77,6.619354309,
0xbda198f1e41fd38c085b7a404dba4cbb24f0ff4e,2211.71,6.619174742,
0x368e2e325996f2e61846c17daf623cb849e0de5c,2211.63,6.618935319,
0x8633dcc8f029f550a3cb1f32bd4603253fcf0c40,2210.71,6.616181956,
0xa5bdd40c73edc6857a673746cc0ef699d11cb3fc,2209.36,6.612141695,
0x18c449e8be17bd57e4d20dbc936ca1cd2554e56d,2207.25451,6.605840415,
0x55e653b2e5a051f9f9171efb9c175d8b9c05a148,2206.93,6.604869225,
0x19036493d800e1a1a914998d6900397c9050675e,2202.76,6.592389307,
